timestamp,track_sensors,speed,accel,brake,steer,gear,rpm,track_pos,angle,damage
1746896784.9885314,"3.96429,4.08925,4.54194,5.53121,7.74632,11.1738,14.5778,21.1965,39.3719,200.0,109.162,50.1454,32.7102,24.4091,16.4609,11.5223,9.35348,8.35072,8.03682",19.15350455548968,1.0,0.0,0.0,1,2305.96,0.339346,-0.0135834,0.0
1746896785.049887,"3.9602,4.08503,4.53727,5.52552,7.73836,11.1623,14.5629,21.1749,39.3324,200.0,109.212,50.1699,32.7264,24.4213,16.4692,11.5281,9.35822,8.35497,8.04091",20.567617834769102,1.0,0.0,0.0,1,2477.98,0.340028,-0.01358,0.0
1746896785.1049705,"3.95471,4.0794,4.53103,5.51798,7.72792,11.1475,14.5438,21.148,39.2864,200.0,109.254,50.1973,32.7459,24.4364,16.4798,11.5357,9.36448,8.36062,8.04639",22.03312246895778,1.0,0.0,0.0,1,2673.5,0.340942,-0.0135586,0.0
1746896785.164955,"3.94922,4.07371,4.5247,5.51023,7.71699,11.1316,14.5229,21.1169,39.2259,200.0,109.352,50.2365,32.7703,24.4542,16.4915,11.5438,9.37097,8.36636,8.05189",23.664330841165544,1.0,0.0,0.0,1,2885.07,0.341858,-0.0135738,0.0
1746896785.2285397,"3.94372,4.06804,4.5184,5.50255,7.70621,11.116,14.5025,21.0872,39.1701,200.0,109.432,50.2718,32.7931,24.4711,16.5029,11.5517,9.37738,8.37208,8.05738",25.41953297910512,1.0,0.0,0.0,1,3123.09,0.342774,-0.0135772,0.0
1746896785.2858863,"3.93823,4.06238,4.51213,5.49494,7.6956,11.1008,14.4828,21.0589,39.1192,200.0,109.492,50.3031,32.8142,24.4871,16.5139,11.5595,9.38372,8.37776,8.06288",27.269740480721772,1.0,0.0,0.0,1,3382.85,0.343689,-0.0135676,0.0
1746896785.352325,"3.93188,4.05588,4.50496,5.48631,7.68375,11.0841,14.4616,21.0297,39.0727,200.0,109.515,50.3294,32.8345,24.5034,16.5256,11.5681,9.39087,8.38426,8.06922",29.253050132150623,1.0,0.0,0.0,1,3680.74,0.344747,-0.0135247,0.0
1746896785.4113293,"3.92455,4.04832,4.49657,5.4761,7.66947,11.0636,14.4348,20.9908,39.001,200.0,109.61,50.3742,32.8639,24.5254,16.5405,11.5785,9.39938,8.39186,8.07655",31.37295954682341,1.0,0.0,0.0,1,4038.15,0.345968,-0.0135218,0.0
1746896785.4708166,"3.91723,4.04074,4.4881,5.46571,7.65475,11.042,14.4063,20.9481,38.9161,200.0,109.756,50.4297,32.8978,24.5499,16.5564,11.5894,9.40808,8.39955,8.08388",33.633550769827636,1.0,0.0,0.0,1,4529.5,0.347189,-0.0135533,0.0
1746896785.5257475,"3.9099,4.03314,4.47962,5.45529,7.63995,11.0203,14.3774,20.9048,38.8289,200.0,109.912,50.4871,32.9325,24.5748,16.5726,11.6004,9.41681,8.40725,8.09121",36.050964490637945,1.0,0.0,0.0,1,5426.86,0.34841,-0.013591,0.0
